Series Name,Series Code,Country Name,Country Code,1990,2000,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
GDP per capita (current US$),NY.GDP.PCAP.CD,Sri Lanka,LKA,463.6187388,869.696285,3200.861132,3350.521876,3610.289363,3819.25353,3843.780672,3886.291502,4077.043841,4059.20823,3852.265603,3680.673477
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Kitts and Nevis,KNA,5396.40485,9565.949909,16539.76901,16046.48694,16685.94759,18051.17903,18028.97343,19541.12783,20384.74788,20567.49911,22046.68991,18437.74892
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Lucia,LCA,4199.636497,5950.047485,8983.743733,9086.387955,9378.985047,9843.308534,10093.61802,10362.35166,11034.62985,11353.71521,11591.08048,8804.561048
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Martin (French part),MAF,,,,,,,,,,,,
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Vincent and the Grenadines,VCT,2236.197812,3676.352092,6242.252962,6390.310632,6639.484897,6684.377547,6921.702479,7074.548765,7213.025857,7361.400962,7460.153362,7278.016297
GDP per capita (current US$),NY.GDP.PCAP.CD,Sudan,SDN,483.9526109,366.172742,1366.410905,1039.762051,1160.535552,1303.838955,1329.635962,1069.839957,1011.521216,740.746767,610.9278615,486.4188163
GDP per capita (current US$),NY.GDP.PCAP.CD,Suriname,SUR,958.6123321,2012.281651,8263.203803,9200.974786,9402.164419,9471.922001,9168.237157,5872.789429,6295.560562,6938.086981,6853.693411,4916.605666
GDP per capita (current US$),NY.GDP.PCAP.CD,Sweden,SWE,30593.67244,29624.91267,60755.75955,58037.82132,61126.9432,60020.36046,51545.48361,51965.15715,53791.50873,54589.06039,51939.42974,52274.40879
GDP per capita (current US$),NY.GDP.PCAP.CD,Switzerland,CHE,39607.81909,38952.0342,91254.03476,86547.67089,88109.48675,89684.70758,84776.14217,83073.28008,83352.08865,86388.40495,85334.51946,87097.03645
GDP per capita (current US$),NY.GDP.PCAP.CD,Syrian Arab Republic,SYR,1920.631225,4910.777748,3050.754453,2094.408097,1039.17531,1135.125244,916.3580331,707.5052667,942.5189159,1268.235849,1334.370593,
GDP per capita (current US$),NY.GDP.PCAP.CD,Tajikistan,TJK,497.6324574,138.4291467,847.3824321,969.2961039,1048.225602,1104.172358,978.4049812,807.1025861,848.6723799,853.2188734,890.5444024,859.1379611
GDP per capita (current US$),NY.GDP.PCAP.CD,Tanzania,TZA,173.7906179,410.9523655,781.4338957,867.8574989,970.3996014,1030.077648,947.9333517,966.5030166,1004.906588,1042.838756,1085.88486,1076.469706
GDP per capita (current US$),NY.GDP.PCAP.CD,Thailand,THA,1508.94247,2007.735271,5492.1215,5860.581471,6168.261356,5951.883487,5840.053067,5993.305516,6593.818352,7296.879608,7817.009671,7186.874092
GDP per capita (current US$),NY.GDP.PCAP.CD,Timor-Leste,TLS,,415.0859486,936.4485956,1024.172508,1210.035655,1232.450336,1332.791856,1353.754934,1299.494635,1249.138351,1583.713576,1442.730738
GDP per capita (current US$),NY.GDP.PCAP.CD,Togo,TGO,431.4503884,302.958592,587.0974928,571.8067239,621.3988536,640.9342196,570.9099672,803.1518934,830.7452767,901.5230169,893.3524541,914.9507925
GDP per capita (current US$),NY.GDP.PCAP.CD,Tonga,TON,1194.541034,2091.113009,4002.813771,4581.783245,4428.146521,4354.24436,4336.239603,4157.877249,4513.432531,4740.700272,4903.012138,4624.823449
GDP per capita (current US$),NY.GDP.PCAP.CD,Trinidad and Tobago,TTO,4150.284861,6435.134212,19034.12071,19157.45977,20143.54541,20270.93377,18214.46062,16250.62869,16173.74005,17037.86236,16637.16294,15425.63511
GDP per capita (current US$),NY.GDP.PCAP.CD,Tunisia,TUN,1491.119777,2211.835015,4479.930327,4361.687736,4444.816511,4544.016632,4094.836287,3924.363346,3687.777461,3680.892597,3574.654024,3521.591948
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkey,TUR,2794.350494,4337.478003,11420.55546,11795.63346,12614.78161,12157.99043,11006.27952,10894.60338,10589.66772,9454.348443,9121.515167,8536.43332
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkmenistan,TKM,865.7868319,643.1909754,5649.962106,6675.178055,7304.285771,7962.244925,6432.685325,6387.682575,6587.092604,6967.375043,7612.03518,
GDP per capita (current US$),NY.GDP.PCAP.CD,Turks and Caicos Islands,TCA,,,21839.00902,21345.02598,21715.31397,23778.51913,26183.88504,28241.47929,27545.12879,29553.1367,31350.86663,23879.92665
GDP per capita (current US$),NY.GDP.PCAP.CD,Tuvalu,TUV,990.3981751,1463.166211,3643.121608,3506.308144,3457.376266,3398.39675,3197.772252,3253.899536,3574.065288,3701.709255,4055.89561,4143.109753
GDP per capita (current US$),NY.GDP.PCAP.CD,Uganda,UGA,248.0293243,261.8691416,832.5690782,790.1314506,810.090395,883.5287445,847.2676289,736.5598474,746.8307529,770.6007843,798.5857341,822.0276815
GDP per capita (current US$),NY.GDP.PCAP.CD,Ukraine,UKR,1568.536122,658.348608,3704.824973,4004.804396,4187.739845,3104.643206,2124.662319,2187.73051,2638.326055,3096.561697,3661.456204,3724.938437
GDP per capita (current US$),NY.GDP.PCAP.CD,United Arab Emirates,ARE,27729.39059,33291.36625,39194.67224,40976.49075,42412.6395,43751.80565,38663.4005,38141.86713,40644.79119,43839.32449,42701.44305,36284.55524
GDP per capita (current US$),NY.GDP.PCAP.CD,United Kingdom,GBR,19095.467,28223.06757,42284.88449,42686.80005,43713.81412,47787.2413,45404.56777,41499.5557,40857.75558,43646.95197,43070.49836,41059.16881
GDP per capita (current US$),NY.GDP.PCAP.CD,United States,USA,23888.60001,36334.90878,49882.55813,51602.93105,53106.53677,55049.98833,56863.3715,58021.4005,60109.65573,63064.41841,65279.52903,63593.44362
GDP per capita (current US$),NY.GDP.PCAP.CD,Uruguay,URY,2990.367133,6875.025469,14236.715,15171.58017,16973.68924,16831.94819,15613.74597,16715.63347,18690.89384,18703.86029,17688.01501,15438.41167
GDP per capita (current US$),NY.GDP.PCAP.CD,Uzbekistan,UZB,651.4192061,558.2268024,2051.129515,2267.623275,2419.718703,2628.460008,2753.971072,2704.677188,1916.764642,1597.068337,1784.009816,1750.697113
GDP per capita (current US$),NY.GDP.PCAP.CD,Vanuatu,VUT,1152.169246,1470.63587,3173.822022,2997.293432,2954.774511,2926.67996,2695.666186,2805.66532,3082.475083,3125.404999,3116.297759,2870.0893
GDP per capita (current US$),NY.GDP.PCAP.CD,"Venezuela, RB",VEN,2475.380473,4842.036601,10955.53801,12986.22269,12457.7686,16055.64532,,,,,,
GDP per capita (current US$),NY.GDP.PCAP.CD,Vietnam,VNM,95.18825998,390.0933309,1525.119025,1735.152116,1886.69017,2030.278447,2085.101349,2192.174482,2365.521615,2566.447487,2715.27598,2785.724161
GDP per capita (current US$),NY.GDP.PCAP.CD,Virgin Islands (U.S.),VIR,,,38997.13732,37795.31926,34597.97669,33045.36438,34007.35294,35324.97489,35365.0693,36448.25749,38136.66576,
GDP per capita (current US$),NY.GDP.PCAP.CD,West Bank and Gaza,PSE,,1476.17185,2880.798437,3067.438727,3315.297539,3352.112595,3272.154324,3527.613824,3620.360487,3562.330943,3656.858271,3239.731108
GDP per capita (current US$),NY.GDP.PCAP.CD,"Yemen, Rep.",YEM,482.2481211,554.4486653,1374.621401,1446.536472,1607.152173,1674.002572,1601.830063,1152.720966,964.2648105,758.1452416,,
GDP per capita (current US$),NY.GDP.PCAP.CD,Zambia,ZMB,408.7693313,345.6896207,1672.907535,1763.069442,1878.346811,1762.427817,1338.290927,1280.806543,1535.196574,1516.368371,1305.001031,985.132436
GDP per capita (current US$),NY.GDP.PCAP.CD,Zimbabwe,ZWE,841.9739583,563.0575041,1093.653409,1304.968011,1429.998461,1434.896277,1445.069702,1464.588957,1235.189032,1254.642265,1316.740657,1214.50982
GDP per capita (current US$),NY.GDP.PCAP.CD,Africa Eastern and Southern,AFE,696.9881454,713.2459211,1770.73623,1736.16656,1713.899299,1703.596298,1549.03794,1431.778723,1573.063386,1574.978648,1530.059177,1359.618224
GDP per capita (current US$),NY.GDP.PCAP.CD,Africa Western and Central,AFW,594.7260092,525.4503429,1862.308267,1965.118485,2157.481149,2212.853135,1894.310195,1673.835527,1613.473553,1704.139603,1777.918672,1710.073363
GDP per capita (current US$),NY.GDP.PCAP.CD,Arab World,ARB,2796.699977,2890.227674,6888.979416,7378.23189,7373.201678,7300.030219,6220.716636,5969.616593,5987.341957,6504.148493,6489.043216,5612.68657
GDP per capita (current US$),NY.GDP.PCAP.CD,Caribbean small states,CSS,2997.319563,5253.442083,9920.910105,10187.30139,10296.52759,10381.47553,10141.41539,9574.221486,9800.965886,10234.21118,10291.80732,8873.521929
GDP per capita (current US$),NY.GDP.PCAP.CD,Central Europe and the Baltics,CEB,2314.688781,3948.762471,13910.48113,13020.83399,13717.71238,14161.38706,12521.79141,12829.89634,14248.74812,16045.95364,16346.55494,16168.19665
GDP per capita (current US$),NY.GDP.PCAP.CD,Early-demographic dividend,EAR,908.6142004,1367.827731,3270.243886,3371.759281,3375.246699,3443.018722,3229.299011,3257.391915,3473.462861,3452.378585,3503.439733,3201.652532
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific,EAS,2599.815831,4089.237805,8886.951909,9432.51315,9463.486973,9686.883505,9579.474371,9845.914175,10442.8595,11297.6018,11478.03313,11477.79259
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific (excluding high income),EAP,415.71915,954.9017778,4850.328366,5365.237177,5870.791358,6277.733493,6488.666968,6575.51412,7131.631349,7924.234301,8145.345437,8254.670871
GDP per capita (current US$),NY.GDP.PCAP.CD,East Asia & Pacific (IDA & IBRD countries),TEA,420.4522815,965.7563454,4905.252309,5425.766593,5936.805765,6348.109755,6561.191006,6648.812448,7210.916994,8012.14971,8235.583677,8346.03881
GDP per capita (current US$),NY.GDP.PCAP.CD,Euro area,EMU,18893.00803,20165.90093,40604.81741,37598.00965,39109.30844,39859.68207,34374.49361,35139.82359,37062.14036,40038.18717,39188.63654,37967.80187
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia,ECS,10485.05875,11664.93027,26171.65788,25133.27982,26143.50033,26368.36152,22619.69884,22446.16875,23670.07971,25290.33145,24906.43673,23955.30516
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia (excluding high income),ECA,2385.813051,1787.934362,9626.438555,10149.01298,10717.66036,9927.558277,7557.499695,7189.28646,8026.773317,8213.360066,8343.550431,7668.524344
GDP per capita (current US$),NY.GDP.PCAP.CD,Europe & Central Asia (IDA & IBRD countries),TEC,2338.500537,2059.067492,10041.79741,10432.47127,11000.65566,10330.79193,8019.893846,7677.400469,8562.5074,8876.153964,9013.795649,8387.390693
GDP per capita (current US$),NY.GDP.PCAP.CD,European Union,EUU,15454.96299,16910.40445,35716.16003,33160.51626,34569.64745,35245.85973,30474.49755,31168.43604,33023.7909,35737.30125,35083.80749,34148.9199
GDP per capita (current US$),NY.GDP.PCAP.CD,Fragile and conflict affected situations,FCS,1023.143328,875.7538231,2042.129223,2249.296816,2281.140927,2414.418207,1878.713408,1656.735971,1657.340925,1770.231058,1828.649338,1622.216976
GDP per capita (current US$),NY.GDP.PCAP.CD,Heavily indebted poor countries (HIPC),HPC,394.1055388,373.9940405,871.5656175,877.2297811,957.3026299,984.8718396,919.2472643,905.3437711,948.7389983,984.8605238,985.1862838,968.6904998
GDP per capita (current US$),NY.GDP.PCAP.CD,High income,HIC,18902.3367,25762.62074,42348.81608,42143.61159,42400.67327,43066.08537,40474.32281,41112.5094,42754.56422,45240.56275,45462.37168,44003.41371
GDP per capita (current US$),NY.GDP.PCAP.CD,IBRD only,IBD,1012.921248,1467.358317,5298.859254,5574.113723,5827.101629,5963.150601,5534.678566,5526.653885,6042.981493,6366.562673,6461.334545,6149.361544
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA & IBRD total,IBT,897.7492135,1260.693019,4322.63907,4532.169193,4733.563475,4841.12191,4494.164375,4461.24653,4840.465332,5080.875749,5144.345338,4891.090255
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA blend,IDB,525.3177332,573.9044106,1742.465182,1882.605861,1997.368605,2093.658472,1972.077087,1795.212451,1723.164886,1759.496365,1777.851069,1674.917871
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA only,IDX,362.5636849,459.5371901,923.4997307,910.2999682,970.9416978,1013.490207,990.8457394,979.6875448,1037.689587,1088.072474,1118.853957,1126.932467
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA total,IDA,417.0219873,496.8187461,1197.321062,1235.892217,1315.019453,1375.944351,1320.367091,1253.714436,1268.089953,1313.77412,1340.363459,1310.67516
GDP per capita (current US$),NY.GDP.PCAP.CD,Late-demographic dividend,LTE,1053.223916,1663.800104,7500.793814,7966.781249,8525.524444,8789.767912,8188.256837,8156.791158,8992.624769,9805.567547,9945.172444,9683.425159
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & Caribbean,LCN,2506.949535,4399.835065,10203.75313,10198.04799,10340.07607,10433.36483,8630.85569,8352.056223,9188.21003,8905.581337,8705.117098,7244.659419
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & Caribbean (excluding high income),LAC,2424.681003,4198.206308,9820.721079,9674.231156,9829.893489,9776.346543,8240.814501,7930.901915,8744.995172,8408.174698,8226.236324,6779.199717
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,2432.331664,4312.356393,10139.33346,10123.57509,10262.03865,10350.59367,8482.301221,8186.788135,9037.221549,8743.527883,8525.421861,7035.753075
GDP per capita (current US$),NY.GDP.PCAP.CD,Least developed countries: UN classification,LDC,299.7754716,331.2848531,906.3444371,930.2300523,995.6501126,1048.004255,1005.364713,971.750509,1039.597402,1053.010576,1071.583498,1053.752571
GDP per capita (current US$),NY.GDP.PCAP.CD,Low & middle income,LMY,874.1020423,1196.878933,4166.144593,4372.930229,4573.989021,4666.54154,4371.286749,4339.347951,4705.596406,4933.137291,4999.985276,4754.8241
GDP per capita (current US$),NY.GDP.PCAP.CD,Low income,LIC,381.4324197,486.8100825,765.851899,710.3543146,712.4230939,744.4299767,715.9337401,646.1046361,665.3024541,674.3506031,692.1752812,691.1683328
GDP per capita (current US$),NY.GDP.PCAP.CD,Lower middle income,LMC,511.9822537,616.5181409,2030.275835,2098.934416,2105.310154,2157.087989,2081.018535,2139.539533,2268.424167,2267.546848,2354.578725,2217.214884
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa,MEA,3150.525273,3318.57082,8345.335022,8850.064248,8558.345188,8433.722377,7269.495916,7161.033137,7309.14272,7502.176788,7458.022736,6534.395623
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa (excluding high income),MNA,2241.412514,1904.949977,4620.920974,4927.381904,4474.403711,4327.537297,3807.580603,3791.302622,3676.931343,3447.444185,3449.765626,3018.433655
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa (IDA & IBRD countries),TMN,2240.999581,1909.483798,4641.094951,4949.089147,4488.013017,4339.054517,3813.93669,3794.449568,3677.608552,3446.056905,3447.243891,3015.703551
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle income,MIC,910.8399996,1257.470716,4505.875069,4743.404238,4969.701363,5074.019856,4756.477458,4733.851353,5143.322474,5401.503494,5481.373758,5216.947891
GDP per capita (current US$),NY.GDP.PCAP.CD,North America,NAC,23645.61431,35155.79564,50123.85358,51717.78701,53068.03255,54648.01934,55542.96607,56451.5175,58605.34429,61391.26977,63342.98218,61502.09595
GDP per capita (current US$),NY.GDP.PCAP.CD,Not classified,INX,,,,,,,,,,,,
GDP per capita (current US$),NY.GDP.PCAP.CD,OECD members,OED,16978.03,22995.0137,37429.70804,37174.62539,37431.36324,37962.6637,35612.50613,36072.08446,37407.26433,39372.83592,39552.6618,38218.87237
GDP per capita (current US$),NY.GDP.PCAP.CD,Other small states,OSS,3122.900947,4370.08818,14895.51869,15212.81358,15552.69395,15730.91893,12779.21891,12384.39739,13201.51869,14354.44671,13799.58669,11766.97374
GDP per capita (current US$),NY.GDP.PCAP.CD,Pacific island small states,PSS,1387.659645,1755.418082,3440.607342,3608.822436,3702.16591,3970.735635,3832.184552,3963.692373,4220.256561,4340.020744,4270.411064,3768.543357
GDP per capita (current US$),NY.GDP.PCAP.CD,Post-demographic dividend,PST,19031.87944,25850.54663,42480.55407,42256.71699,42489.68497,43159.4767,40694.35007,41442.76238,43033.4408,45492.80202,45819.48008,44475.18917
GDP per capita (current US$),NY.GDP.PCAP.CD,Pre-demographic dividend,PRE,892.9088633,504.0338004,1592.459586,1684.41887,1798.16989,1838.707882,1558.660687,1385.784918,1407.096929,1462.374181,1489.822323,1332.049211
GDP per capita (current US$),NY.GDP.PCAP.CD,Small states,SST,2973.438431,4390.926636,13207.69839,13520.97778,13815.58596,13995.66049,11738.11247,11350.72567,12032.93397,13001.15869,12594.67689,10770.58978
GDP per capita (current US$),NY.GDP.PCAP.CD,South Asia,SAS,359.2316694,453.2376041,1368.945102,1366.059425,1383.316909,1496.014996,1543.048131,1652.251801,1867.443968,1894.008884,1959.525845,1823.712912
GDP per capita (current US$),NY.GDP.PCAP.CD,South Asia (IDA & IBRD),TSA,359.2316694,453.2376041,1368.945102,1366.059425,1383.316909,1496.014996,1543.048131,1652.251801,1867.443968,1894.008884,1959.525845,1823.712912
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa,SSF,655.5304382,635.9089536,1807.299592,1828.305577,1892.847636,1909.033228,1688.327251,1529.439256,1589.370013,1627.11036,1630.127378,1501.152921
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa (excluding high income),SSA,654.8966674,635.0559245,1806.283367,1827.326654,1891.619683,1907.827077,1687.101798,1528.185535,1588.059704,1625.820971,1628.841127,1500.349997
GDP per capita (current US$),NY.GDP.PCAP.CD,Sub-Saharan Africa (IDA & IBRD countries),TSS,655.5304382,635.9089536,1807.299592,1828.305577,1892.847636,1909.033228,1688.327251,1529.439256,1589.370013,1627.11036,1630.127378,1501.152921
GDP per capita (current US$),NY.GDP.PCAP.CD,Upper middle income,UMC,1323.91289,1975.328784,7567.420995,8035.981118,8559.85124,8754.537457,8155.881802,8053.167884,8846.476386,9468.932983,9572.872787,9177.840437
GDP per capita (current US$),NY.GDP.PCAP.CD,World,WLD,4299.047173,5530.613892,10516.31422,10623.44108,10792.21004,10955.5689,10222.60827,10264.92866,10798.15277,11347.33585,11397.086,10918.72283
